Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777965367,50,WS,stream,4.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,50,0,10000.2210499988,10001.640122299941,10000.2210499988,10006.027938998159,320000.0
1777965367,50,,Aggregated,16.400000,0.000000,430,470,10000,10000,10000,10000,10000,10000,10000,10000,10000,327,0,440,2059.066184574772,3.872168999805581,10006.027938998159,49070.07339449541
1777965368,50,WS,connect,4.000000,0.000000,7,8,9,10,13,32,46,46,46,46,46,96,0,12,12.983888749734737,3.872168999805581,45.51298700243933,0.0
1777965368,50,WS,final_before_flush,4.400000,0.000000,460,470,480,490,510,520,570,570,570,570,570,95,0,600,1092.2768571471495,434.99420499938424,4125.659737001115,252.25263157894736
1777965368,50,WS,server_processing,4.400000,0.000000,120,130,140,140,160,180,230,230,230,230,230,95,0,240,745.0494736842104,93.39999999999999,3780.7,252.25263157894736
1777965368,50,WS,stream,4.500000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,50,0,10000.2210499988,10001.640122299941,10000.2210499988,10006.027938998159,320000.0
1777965368,50,,Aggregated,17.300000,0.000000,180,470,510,10000,10000,10000,10000,10000,10000,10000,10000,336,0,440,2011.5311335236615,3.872168999805581,10006.027938998159,47761.69047619047
1777965369,50,WS,connect,4.000000,0.000000,7,9,11,13,26,33,46,46,46,46,46,100,0,12,13.347062099710456,3.872168999805581,45.51298700243933,0.0
1777965369,50,WS,final_before_flush,4.100000,0.000000,460,480,490,490,510,520,570,570,570,570,570,100,0,570,1061.895703099799,434.99420499938424,4125.659737001115,252.24
1777965369,50,WS,server_processing,4.100000,0.000000,120,130,140,150,160,180,230,230,230,230,230,100,0,220,714.6289999999998,93.39999999999999,3780.7,252.24
1777965369,50,WS,stream,5.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,52,0,10000.2210499988,10001.626152173021,10000.2210499988,10006.027938998159,320000.0
1777965369,50,,Aggregated,17.200000,0.000000,160,460,510,10000,10000,10000,10000,10000,10000,10000,10000,352,0,430,1985.9992512299648,3.872168999805581,10006.027938998159,47416.045454545456
1777965370,50,WS,connect,4.500000,0.000000,7,9,10,12,26,33,46,46,46,46,46,100,0,12,13.347062099710456,3.872168999805581,45.51298700243933,0.0
1777965370,50,WS,final_before_flush,4.500000,0.000000,470,480,490,500,510,520,570,570,570,570,570,100,0,570,1061.895703099799,434.99420499938424,4125.659737001115,252.24
1777965370,50,WS,server_processing,4.500000,0.000000,120,140,140,150,160,180,230,230,230,230,230,100,0,220,714.6289999999998,93.39999999999999,3780.7,252.24
1777965370,50,WS,stream,4.500000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,57,0,10000.152632997924,10001.529875421016,10000.152632997924,10006.027938998159,320000.0
1777965370,50,,Aggregated,18.000000,0.000000,220,470,520,10000,10000,10000,10000,10000,10000,10000,10000,357,0,440,2098.247561397615,3.872168999805581,10006.027938998159,51233.747899159665
1777965371,50,WS,connect,5.000000,0.000000,7,8,9,11,32,37,46,46,46,46,46,103,0,12,13.143678795829137,3.872168999805581,45.51298700243933,0.0
1777965371,50,WS,final_before_flush,4.600000,0.000000,470,490,490,510,520,570,570,570,570,570,570,101,0,570,1055.7365443760364,434.99420499938424,4125.659737001115,252.23762376237624
1777965371,50,WS,server_processing,4.600000,0.000000,120,140,150,150,160,220,230,230,230,230,230,101,0,220,708.5217821782177,93.39999999999999,3780.7,252.23762376237624
1777965371,50,WS,stream,4.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,63,0,10000.125605001813,10001.464082952369,10000.125605001813,10006.027938998159,320000.0
1777965371,50,,Aggregated,18.200000,0.000000,430,480,10000,10000,10000,10000,10000,10000,10000,10000,10000,368,0,440,2200.0981715324706,3.872168999805581,10006.027938998159,54921.065217391304
1777965372,50,WS,connect,4.500000,0.000000,7,8,10,11,32,37,46,46,46,46,46,106,0,11,12.93726368841714,3.872168999805581,45.51298700243933,0.0
1777965372,50,WS,final_before_flush,4.800000,0.000000,470,490,490,510,520,570,570,570,570,570,570,103,0,530,1043.8606592134129,434.9078750019544,4125.659737001115,252.23300970873785
1777965372,50,WS,server_processing,4.800000,0.000000,120,140,150,150,160,220,230,230,230,230,230,103,0,180,696.7417475728154,92.39999999999999,3780.7,252.23300970873785
1777965372,50,WS,stream,4.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,66,0,10000.125605001813,10001.420097121203,10000.125605001813,10006.027938998159,320000.0
1777965372,50,,Aggregated,18.100000,0.000000,430,480,570,10000,10000,10000,10000,10000,10000,10000,10000,378,0,440,2224.1987414284467,3.872168999805581,10006.027938998159,56010.47619047619
1777965373,50,WS,connect,4.200000,0.000000,7,8,9,15,26,37,46,46,46,46,46,112,0,11,12.898330303349733,3.872168999805581,45.51298700243933,0.0
1777965373,50,WS,final_before_flush,4.200000,0.000000,460,470,490,500,520,570,570,570,570,570,570,110,0,510,1006.1628612453205,434.9078750019544,4125.659737001115,252.21818181818182
1777965373,50,WS,server_processing,4.200000,0.000000,120,130,140,150,160,220,230,230,230,230,230,110,0,160,659.2899999999997,92.39999999999999,3780.7,252.21818181818182
1777965373,50,WS,stream,3.900000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,74,0,10000.125605001813,10001.403770405444,10000.125605001813,10006.027938998159,320000.0
1777965373,50,,Aggregated,16.500000,0.000000,440,470,10000,10000,10000,10000,10000,10000,10000,10000,10000,406,0,440,2277.705189017151,3.872168999805581,10006.027938998159,58461.793103448275
1777965374,50,WS,connect,3.800000,0.000000,7,8,10,22,33,46,50,50,50,50,50,117,0,11,13.024370751907586,3.872168999805581,49.71965899676434,0.0
1777965374,50,WS,final_before_flush,4.000000,0.000000,460,480,490,500,520,570,570,570,570,570,570,114,0,510,987.2545300524763,434.9078750019544,4125.659737001115,252.21052631578948
1777965374,50,WS,server_processing,4.000000,0.000000,120,130,140,150,160,220,230,230,230,230,230,114,0,150,640.4728070175437,92.39999999999999,3780.7,252.21052631578948
1777965374,50,WS,stream,4.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,77,0,10000.125605001813,10001.376846779276,10000.125605001813,10006.027938998159,320000.0
1777965374,50,,Aggregated,15.800000,0.000000,430,470,10000,10000,10000,10000,10000,10000,10000,10000,10000,422,0,440,2268.224609018862,3.872168999805581,10006.027938998159,58524.89099526066
1777965375,50,WS,connect,3.900000,0.000000,7,9,10,22,33,46,50,50,50,50,50,122,0,10,12.73397581939744,3.7364409981819335,49.71965899676434,0.0
